P(GPa)(System_main),T(K)(System_main),rho(g/cm^3)(System_main),mass (gm)(System_main),VS(km/s)(System_main),VP(km/s)(System_main),H(kJ/g)(System_main),cp(J/g/K)(System_main),S(J/g/K)(System_main),KS(GPa)(System_main),alpha(1e5_K^-1)(System_main),SiO2(Bulk_comp),MgO(Bulk_comp),FeO(Bulk_comp),Fe2O3(Bulk_comp),CaO(Bulk_comp),Al2O3(Bulk_comp),Na2O(Bulk_comp),Cr2O3(Bulk_comp),Si(Bulk_comp_elements),Mg(Bulk_comp_elements),Fe(Bulk_comp_elements),Ca(Bulk_comp_elements),Al(Bulk_comp_elements),Na(Bulk_comp_elements),Cr(Bulk_comp_elements),O(Bulk_comp_elements),anorthite(plagioclase),albite(plagioclase),rho (gm/cc)(plagioclase),V (cc)(plagioclase),spinel(spinel),hercynite(spinel),magnetite(spinel),picro-chromite(spinel),rho (gm/cc)(spinel),V (cc)(spinel),enstatite(orthopyroxene),ferrosilite(orthopyroxene),mg-tschermaks(orthopyroxene),ortho-diopside(orthopyroxene),rho (gm/cc)(orthopyroxene),V (cc)(orthopyroxene),diopside(clinopyroxene),hedenbergite(clinopyroxene),clinoenstatite(clinopyroxene),ca-tschermaks(clinopyroxene),jadeite(clinopyroxene),acmite(clinopyroxene),rho (gm/cc)(clinopyroxene),V (cc)(clinopyroxene),hp-clinoenstatite(hp-clinopyroxene),hp-clinoferrosilite(hp-clinopyroxene),rho (gm/cc)(hp-clinopyroxene),V (cc)(hp-clinopyroxene),wollastonite(wollastonite),rho (gm/cc)(wollastonite),V (cc)(wollastonite),pseudowollastonite(pseudowollastonite),rho (gm/cc)(pseudowollastonite),V (cc)(pseudowollastonite),pyrope(garnet),almandine(garnet),grossular(garnet),mg-majorite(garnet),na-majorite(garnet),andradite(garnet),knorringite(garnet),rho (gm/cc)(garnet),V (cc)(garnet),ca-perovskite(ca-perovskite),rho (gm/cc)(ca-perovskite),V (cc)(ca-perovskite),forsterite(olivine),fayalite(olivine),rho (gm/cc)(olivine),V (cc)(olivine),mg-wadsleyite(wadsleyite),fe-wadsleyite(wadsleyite),rho (gm/cc)(wadsleyite),V (cc)(wadsleyite),mg-ringwoodite(ringwoodite),fe-ringwoodite(ringwoodite),rho (gm/cc)(ringwoodite),V (cc)(ringwoodite),mg-akimotoite(akimotoite),fe-akimotoite(akimotoite),corundum(akimotoite),hematite(akimotoite),eskolaite(akimotoite),rho (gm/cc)(akimotoite),V (cc)(akimotoite),mg-bridgmanite(bridgmanite),fe-bridgmanite(bridgmanite),al-bridgmanite(bridgmanite),ferric-bridgmanite(bridgmanite),ferric-bridgmanite-ls(bridgmanite),ferric-al-bridgmanite(bridgmanite),cr-bridgmanite(bridgmanite),rho (gm/cc)(bridgmanite),V (cc)(bridgmanite),mg-post-perovskite(post-perovskite),fe-post-perovskite(post-perovskite),al-post-perovskite(post-perovskite),ferric-post-perovskite(post-perovskite),cr-post-perovskite(post-perovskite),rho (gm/cc)(post-perovskite),V (cc)(post-perovskite),mg-ca-ferrite(ca-ferrite),fe-ca-ferrite(ca-ferrite),na-ca-ferrite(ca-ferrite),high-pressure-magnetite(ca-ferrite),cr-ca-ferrite(ca-ferrite),rho (gm/cc)(ca-ferrite),V (cc)(ca-ferrite),mg-nal-phase(nal-phase),fe-nal-phase(nal-phase),na-nal-phase(nal-phase),rho (gm/cc)(nal-phase),V (cc)(nal-phase),periclase(ferropericlase),wustite(ferropericlase),wustite-ls(ferropericlase),alpha-naalo2(ferropericlase),magnetite(ferropericlase),rho (gm/cc)(ferropericlase),V (cc)(ferropericlase),quartz(quartz),rho (gm/cc)(quartz),V (cc)(quartz),coesite(coesite),rho (gm/cc)(coesite),V (cc)(coesite),stishovite(stishovite),rho (gm/cc)(stishovite),V (cc)(stishovite),alpha-pbo-type-sio2(alpha-pbo-type-sio2),rho (gm/cc)(alpha-pbo-type-sio2),V (cc)(alpha-pbo-type-sio2),kyanite(kyanite),rho (gm/cc)(kyanite),V (cc)(kyanite),nepheline(nepheline),rho (gm/cc)(nepheline),V (cc)(nepheline),alpha-iron(alpha-iron),rho (gm/cc)(alpha-iron),V (cc)(alpha-iron),gamma-iron(gamma-iron),rho (gm/cc)(gamma-iron),V (cc)(gamma-iron),epsilon-iron(epsilon-iron),rho (gm/cc)(epsilon-iron),V (cc)(epsilon-iron)
0.0,1823.0,2.7535368397488407,508.6159994599999,3.4734465764205464,6.231207041689796,-11.646482365675435,1.2528987346098737,2.700999413590921,44.373686764856224,3.9047445832339664,59.34608736285703,5.3011376945723585,5.556928926735945,0.4593318815138593,7.6996500958637,17.175608494472904,3.8555244204507595,0.6057311235334611,5.02367,0.66897,0.42266,0.69835,1.71355,0.63279,0.04054,14.79948,0.50059348,0.63014392,2.58018,104.37303,-0.0,0.0126186,0.01330696,0.02027,4.41129,45.00868,0.21519564,0.17640777,0.0239568,0.15297977,3.26334,68.84404,0.02558369,0.01465889,0.00789423,0.00453417,0.0,0.00264608,3.22766,69.2384,0.0,-0.0,3.49058,66.55616,-0.0,2.7469,42.28916,-0.0,2.72715,42.59544,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,3.58904,124.06567,-0.0,3.98896,29.12137,-0.0,-0.0,3.62534,47.50886,0.0,-0.0,3.92418,43.89094,-0.0,-0.0,4.05411,42.48406,0.0,-0.0,0.0,0.0,-0.0,4.47483,28.87079,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.76308,28.08723,0.0,-0.0,-0.0,0.0,-0.0,4.71828,27.38115,-0.0,-0.0,0.0,0.0,-0.0,4.35686,40.48556,0.0,-0.0,0.0,3.83731,116.61063,-0.0,-0.0,-0.0,0.0,0.0,4.67255,48.4296,0.91282816,2.53376,23.71375,0.0,2.86589,20.96556,0.0,4.10152,14.64946,0.0,4.21599,14.2517,0.0,3.51937,46.04386,0.0,2.42059,58.68573,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1873.0,2.7478335153903397,508.6159994599999,3.452525979512352,6.187593382926728,-11.583645277674238,1.260557721967011,2.735003827995798,39.93108951050785,4.404785930361276,59.34608736285703,5.3011376945723585,5.556928926735945,0.4593318815138593,7.6996500958637,17.175608494472904,3.8555244204507595,0.6057311235334611,5.02367,0.66897,0.42266,0.69835,1.71355,0.63279,0.04054,14.79948,0.49859751,0.63204915,2.57622,104.52286,-0.0,0.01292146,0.01425957,0.02027,4.4124,45.11166,0.21086016,0.18115192,0.0279058,0.18790894,3.24377,69.21796,0.00660278,0.00391511,0.00228108,0.00132566,0.0,0.00074085,3.22181,69.30809,0.0,-0.0,3.48121,66.73527,-0.0,2.74065,42.38554,-0.0,2.72125,42.6878,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,3.58259,124.28905,-0.0,3.97983,29.18817,-0.0,-0.0,3.61638,47.62659,0.0,-0.0,3.91549,43.9884,-0.0,-0.0,4.04684,42.5604,0.0,-0.0,0.0,0.0,-0.0,4.46632,28.92581,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.75407,28.14049,0.0,-0.0,0.0,0.0,-0.0,4.7052,27.45726,-0.0,-0.0,0.0,0.0,-0.0,4.34683,40.57898,0.0,-0.0,0.0,3.82905,116.8624,-0.0,-0.0,-0.0,0.0,0.0,4.66039,48.55592,0.91417438,2.534,23.71151,0.0,2.86439,20.97658,0.0,4.09378,14.67714,0.0,4.20854,14.27693,0.0,3.51395,46.11489,0.0,2.41364,58.85474,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1923.0,2.7432129794430624,508.6159994599999,3.435333386480558,6.151813676555885,-11.521273899010271,1.2432616897202935,2.767868921630724,54.72188059822738,2.888996891857201,59.34608736285703,5.3011376945723585,5.556928926735945,0.4593318815138593,7.6996500958637,17.175608494472904,3.8555244204507595,0.6057311235334611,5.02367,0.66897,0.42266,0.69835,1.71355,0.63279,0.04054,14.79948,0.49498569,0.63279,2.57215,104.67514,0.0,0.01328191,0.01463,0.02027,4.40581,45.193,0.20661165,0.18274404,0.03211239,0.20336431,3.22961,69.49497,-0.0,-0.0,0.0,-0.0,-0.0,0.0,3.24679,67.5889,0.0,-0.0,3.47173,66.91744,-0.0,2.73435,42.48326,-0.0,2.7153,42.78131,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,3.57607,124.51544,-0.0,3.97064,29.25574,0.0,-0.0,3.60721,47.74768,0.0,-0.0,3.90664,44.088,0.0,-0.0,4.03946,42.63812,0.0,-0.0,0.0,0.0,-0.0,4.45766,28.98198,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.74499,28.19431,0.0,-0.0,0.0,0.0,-0.0,4.69183,27.53552,0.0,-0.0,-0.0,0.0,-0.0,4.33671,40.6736,0.0,-0.0,-0.0,3.8207,117.11769,0.0,-0.0,-0.0,-0.0,0.0,4.64803,48.68503,0.91777622,2.53424,23.70928,-0.0,2.86288,20.98762,-0.0,4.08593,14.70535,-0.0,4.20098,14.30261,0.0,3.5085,46.18657,-0.0,2.40661,59.0267,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1173.0,2.9317201498194847,522.5506771304999,3.712454891868579,6.736380305273082,-12.020118877673053,1.1638903545394903,2.1388645883997848,65.46617410947974,2.3736547384269806,51.96494709032514,7.805954485408357,9.455128354500456,0.8128782500724138,10.841580846301676,15.970566700874915,3.1479262537424595,0.001018018774602312,4.51937,1.01205,0.74091,1.01026,1.63698,0.53081,7e-05,14.54954,0.55530132,0.50449191,2.64056,102.47841,0.00046546,0.00129608,0.01682258,3.5e-05,4.97343,45.28264,-0.0,-0.0,0.0,0.0,3.36151,65.71008,0.33615252,0.1130066,0.01186454,0.00579956,0.00676325,0.01955485,3.28791,68.06542,0.0,-0.0,3.60354,64.46973,-0.0,2.82341,41.14315,-0.0,2.7999,41.48865,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,3.66768,121.40538,-0.0,4.10198,28.31902,0.32583397,0.27829237,3.68228,46.1002,-0.0,-0.0,4.02595,42.78147,0.0,-0.0,4.14051,41.59752,0.0,-0.0,-0.0,0.0,-0.0,4.57482,28.23979,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,4.87509,27.44192,0.0,-0.0,-0.0,0.0,-0.0,4.86829,26.53741,-0.0,-0.0,-0.0,0.0,-0.0,4.48039,39.36931,-0.0,-0.0,0.0,3.93825,113.62189,-0.0,-0.0,-0.0,0.0,0.0,4.81595,46.98749,0.31068223,2.53063,23.74309,-0.0,2.88519,20.82532,0.0,4.19282,14.33044,0.0,4.30443,13.95887,0.0,3.58687,45.17741,-0.0,2.50457,56.71805,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1223.0,2.9282543949145574,522.5506771304999,3.698407558061623,6.71837647429162,-11.96179858553416,1.1689556068965457,2.187552463514689,64.67507332856651,2.3562434968517376,51.96494709032514,7.805954485408357,9.455128354500456,0.8128782500724138,10.841580846301676,15.970566700874915,3.1479262537424595,0.001018018774602312,4.51937,1.01205,0.74091,1.01026,1.63698,0.53081,7e-05,14.54954,0.55407353,0.50369114,2.63734,102.60265,0.00053118,0.0013173,0.01579198,3.5e-05,4.95419,45.30934,-0.0,-0.0,0.0,0.0,3.3548,65.84145,0.33089617,0.11731929,0.01454599,0.00797101,0.00550282,0.02161604,3.28582,68.17644,0.0,-0.0,3.59539,64.61589,-0.0,2.81781,41.22488,-0.0,2.79455,41.56808,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,3.66195,121.59529,-0.0,4.09365,28.3766,0.32574784,0.27664071,3.67371,46.18343,-0.0,-0.0,4.01876,42.85803,0.0,-0.0,4.13434,41.6596,0.0,-0.0,-0.0,0.0,-0.0,4.56773,28.28361,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,4.86681,27.4886,0.0,-0.0,-0.0,0.0,-0.0,4.85781,26.59466,-0.0,-0.0,-0.0,0.0,-0.0,4.47131,39.44922,-0.0,-0.0,0.0,3.93089,113.83457,-0.0,-0.0,-0.0,0.0,0.0,4.80573,47.08744,0.31002935,2.53087,23.74083,-0.0,2.88373,20.83589,0.0,4.18635,14.3526,0.0,4.29814,13.97931,0.0,3.58188,45.24038,-0.0,2.49849,56.85597,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1273.0,2.9248249996752382,522.5506771304999,3.68434894692194,6.7001839580579805,-11.90322050132672,1.1742124842454829,2.234495835474489,63.77580013274768,2.329280404803068,51.96494709032514,7.805954485408357,9.455128354500456,0.8128782500724138,10.841580846301676,15.970566700874915,3.1479262537424595,0.001018018774602312,4.51937,1.01205,0.74091,1.01026,1.63698,0.53081,7e-05,14.54954,0.55239546,0.50302636,2.63404,102.72831,0.00058902,0.0013168,0.01462239,3.5e-05,4.93422,45.33385,-0.0,-0.0,0.0,0.0,3.34791,65.97697,0.32553321,0.12157,0.01770299,0.01076133,0.00382842,0.02395522,3.28365,68.28534,0.0,-0.0,3.58715,64.76427,-0.0,2.81217,41.30762,-0.0,2.78916,41.64841,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,3.65617,121.78752,-0.0,4.08527,28.43485,0.3252434,0.2751004,3.66552,46.26951,-0.0,-0.0,4.01147,42.93589,0.0,-0.0,4.1281,41.7226,0.0,-0.0,-0.0,0.0,-0.0,4.56055,28.32814,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,4.85848,27.53577,0.0,-0.0,-0.0,0.0,-0.0,4.84718,26.65299,-0.0,-0.0,-0.0,0.0,-0.0,4.46217,39.53007,-0.0,-0.0,0.0,3.92347,114.04998,-0.0,-0.0,-0.0,0.0,0.0,4.79539,47.18898,0.30921519,2.53111,23.73856,-0.0,2.88226,20.84649,0.0,4.17979,14.37513,0.0,4.29176,14.00008,0.0,3.57685,45.30396,-0.0,2.49236,56.99595,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1323.0,2.9214467013747187,522.5506771304999,3.670302493103113,6.681811865447388,-11.84437415260558,1.1796914400361214,2.279837235543777,62.75371302939743,2.2916114399730696,51.96494709032514,7.805954485408357,9.455128354500456,0.8128782500724138,10.841580846301676,15.970566700874915,3.1479262537424595,0.001018018774602312,4.51937,1.01205,0.74091,1.01026,1.63698,0.53081,7e-05,14.54954,0.55019402,0.50249412,2.63067,102.8555,0.00063215,0.00128794,0.0132742,3.5e-05,4.91348,45.35612,-0.0,-0.0,0.0,0.0,3.34082,66.11689,0.3199606,0.1258087,0.02141872,0.01429668,0.00166428,0.0266516,3.28145,68.39169,0.0,-0.0,3.57883,64.91489,-0.0,2.80648,41.39137,-0.0,2.78373,41.72965,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,3.65034,121.9821,-0.0,4.07682,28.49377,0.32429241,0.27366958,3.6577,46.35857,-0.0,-0.0,4.00408,43.01507,0.0,-0.0,4.12178,41.78655,0.0,-0.0,-0.0,0.0,-0.0,4.55328,28.37338,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,4.85008,27.58342,0.0,-0.0,-0.0,0.0,-0.0,4.8364,26.71244,-0.0,-0.0,-0.0,0.0,-0.0,4.45295,39.61187,-0.0,-0.0,0.0,3.91598,114.26813,-0.0,-0.0,-0.0,0.0,0.0,4.78493,47.29216,0.30823314,2.53135,23.7363,-0.0,2.88079,20.85714,0.0,4.17314,14.39804,0.0,4.2853,14.02118,0.0,3.57179,45.36816,-0.0,2.48616,57.13801,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1373.0,2.918224140240824,522.5506771304999,3.656418432610291,6.66366226317515,-11.785325905557459,1.1808851836833347,2.3236469594545697,62.6361510794411,2.077047155181156,51.96494709032514,7.805954485408357,9.455128354500456,0.8128782500724138,10.841580846301676,15.970566700874915,3.1479262537424595,0.001018018774602312,4.51937,1.01205,0.74091,1.01026,1.63698,0.53081,7e-05,14.54954,0.54769386,0.50166267,2.62728,102.9838,0.00067034,0.00125523,0.01202633,3.5e-05,4.89195,45.37598,0.0,-0.0,0.0,0.0,3.33353,66.26153,0.3143926,0.13013431,0.02571624,0.01803924,-0.0,0.02914733,3.27889,68.48917,0.0,0.0,3.57042,65.0678,-0.0,2.80074,41.47615,-0.0,2.77826,41.81181,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,3.64446,122.17905,-0.0,4.06831,28.55337,0.3227598,0.27214706,3.65018,46.45048,0.0,-0.0,3.9966,43.09563,0.0,-0.0,4.11539,41.85147,0.0,-0.0,0.0,0.0,-0.0,4.54591,28.41935,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.84163,27.63155,0.0,-0.0,0.0,0.0,-0.0,4.82545,26.77305,0.0,0.0,-0.0,0.0,0.0,4.44367,39.69462,-0.0,-0.0,-0.0,3.90842,114.48905,-0.0,-0.0,-0.0,-0.0,0.0,4.77434,47.39705,0.30726724,2.5316,23.73404,0.0,2.87931,20.86783,0.0,4.1664,14.42132,0.0,4.27876,14.04261,0.0,3.5667,45.43297,-0.0,2.4799,57.28222,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1423.0,2.9152302041077034,522.5506771304999,3.642796470168219,6.646116622283903,-11.726170904937513,1.185342043184885,2.365965325964115,61.01066102945407,2.0278790675875893,51.96494709032514,7.805954485408357,9.455128354500456,0.8128782500724138,10.841580846301676,15.970566700874915,3.1479262537424595,0.001018018774602312,4.51937,1.01205,0.74091,1.01026,1.63698,0.53081,7e-05,14.54954,0.54527427,0.50012411,2.62395,103.11255,0.00072899,0.00126157,0.01125705,3.5e-05,4.86962,45.39336,0.0,-0.0,0.0,0.0,3.32602,66.41123,0.30917302,0.1346496,0.03055029,0.02116311,-0.0,0.03068589,3.27552,68.57273,0.0,0.0,3.56192,65.22304,-0.0,2.79496,41.56199,-0.0,2.77275,41.89491,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,3.63852,122.37841,-0.0,4.05974,28.61365,0.32050621,0.27027088,3.6428,46.54497,0.0,-0.0,3.98901,43.17759,0.0,-0.0,4.10892,41.91737,0.0,-0.0,0.0,0.0,-0.0,4.53845,28.46609,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.83313,27.68016,0.0,-0.0,0.0,0.0,-0.0,4.81433,26.83487,0.0,0.0,-0.0,0.0,0.0,4.43432,39.77836,-0.0,-0.0,-0.0,3.9008,114.71279,-0.0,-0.0,-0.0,-0.0,0.0,4.76362,47.5037,0.30639133,2.53184,23.73177,0.0,2.87783,20.87856,0.0,4.15958,14.44498,0.0,4.27214,14.06438,0.0,3.56157,45.49839,-0.0,2.47358,57.42861,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1473.0,2.912314518595225,522.5506771304999,3.6292216588125785,6.628539373399267,-11.666790917751058,1.1898900992156,2.4069775855659064,59.33179200004557,1.9738322675217737,51.96494709032514,7.805954485408357,9.455128354500456,0.8128782500724138,10.841580846301676,15.970566700874915,3.1479262537424595,0.001018018774602312,4.51937,1.01205,0.74091,1.01026,1.63698,0.53081,7e-05,14.54954,0.54249094,0.49857602,2.62057,103.24266,0.00078216,0.00126032,0.01048301,3.5e-05,4.84654,45.40847,0.0,-0.0,0.0,0.0,3.31826,66.56639,0.30375938,0.13934111,0.03608641,0.02466857,-0.0,0.03223398,3.27197,68.65241,0.0,0.0,3.55333,65.38067,-0.0,2.78913,41.64889,-0.0,2.7672,41.97896,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,3.63253,122.58021,-0.0,4.05111,28.67462,0.31765032,0.26831278,3.63574,46.64259,0.0,-0.0,3.98132,43.26101,0.0,-0.0,4.10237,41.9843,0.0,-0.0,0.0,0.0,-0.0,4.53089,28.51361,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.82457,27.72927,0.0,-0.0,0.0,0.0,-0.0,4.80304,26.89797,0.0,0.0,-0.0,0.0,0.0,4.42489,39.86308,-0.0,-0.0,-0.0,3.89311,114.93939,-0.0,-0.0,-0.0,-0.0,0.0,4.75277,47.61217,0.30518663,2.53208,23.72951,0.0,2.87635,20.88932,0.0,4.15266,14.46904,0.0,4.26543,14.0865,0.0,3.55641,45.56441,-0.0,2.4672,57.57724,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1523.0,2.9094836248131295,522.5506771304999,3.6157044156495335,6.6109406015511,-11.607180970666091,1.1945453353292057,2.44677427822074,57.61723172527403,1.9153892183948,51.96494709032514,7.805954485408357,9.455128354500456,0.8128782500724138,10.841580846301676,15.970566700874915,3.1479262537424595,0.001018018774602312,4.51937,1.01205,0.74091,1.01026,1.63698,0.53081,7e-05,14.54954,0.53932182,0.49701654,2.61713,103.37419,0.000828,0.00125086,0.00970327,3.5e-05,4.82269,45.42134,0.0,-0.0,0.0,0.0,3.31025,66.72743,0.29808619,0.14427093,0.04240332,0.02858106,-0.0,0.03379346,3.26823,68.72831,0.0,0.0,3.54466,65.54074,-0.0,2.78325,41.73688,-0.0,2.7616,42.06397,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,3.62649,122.78451,-0.0,4.04242,28.73628,0.31414708,0.26624247,3.62901,46.74351,0.0,-0.0,3.97352,43.34595,0.0,-0.0,4.09574,42.05227,0.0,-0.0,0.0,0.0,-0.0,4.52322,28.56193,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.81596,27.77887,0.0,-0.0,0.0,0.0,-0.0,4.79156,26.96239,0.0,0.0,-0.0,0.0,0.0,4.4154,39.94881,-0.0,-0.0,-0.0,3.88535,115.16891,-0.0,-0.0,-0.0,-0.0,0.0,4.74177,47.72254,0.30359832,2.53232,23.72726,0.0,2.87486,20.90011,0.0,4.14565,14.4935,0.0,4.25864,14.10897,0.0,3.55121,45.63105,-0.0,2.46075,57.72816,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1573.0,2.9067432117585854,522.5506771304999,3.602253964653596,6.593329310232818,-11.547335395850174,1.1993197669257742,2.4854376167128103,55.886840851887314,1.8531927464439808,51.96494709032514,7.805954485408357,9.455128354500456,0.8128782500724138,10.841580846301676,15.970566700874915,3.1479262537424595,0.001018018774602312,4.51937,1.01205,0.74091,1.01026,1.63698,0.53081,7e-05,14.54954,0.53574677,0.49544497,2.61363,103.50723,0.00086457,0.00123246,0.00891749,3.5e-05,4.79808,45.43203,0.0,-0.0,0.0,0.0,3.30197,66.89489,0.2920848,0.14950471,0.04958249,0.03292372,-0.0,0.03536503,3.26432,68.80061,0.0,0.0,3.53589,65.70332,-0.0,2.77732,41.82598,-0.0,2.75597,42.14997,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,3.62039,122.99134,-0.0,4.03366,28.79865,0.30995033,0.26402768,3.62263,46.84791,0.0,-0.0,3.96561,43.43246,0.0,-0.0,4.08902,42.12133,0.0,-0.0,0.0,0.0,-0.0,4.51545,28.6111,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,4.80729,27.82897,0.0,-0.0,0.0,0.0,-0.0,4.77989,27.0282,0.0,0.0,-0.0,0.0,0.0,4.40583,40.03557,-0.0,-0.0,-0.0,3.87752,115.40138,-0.0,-0.0,-0.0,-0.0,0.0,4.73064,47.83489,0.30156577,2.53256,23.725,0.0,2.87338,20.91094,0.0,4.13855,14.51838,0.0,4.25176,14.13179,0.0,3.54599,45.6983,-0.0,2.45423,57.88144,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1623.0,2.9180589695322947,522.5506771304999,3.593739191959507,6.496812166627264,-11.482982882799663,1.4590238477988793,2.5256930786124907,6.104697765361102,-24.90236086063019,51.96494709032514,7.805954485408357,9.455128354500456,0.8128782500724138,10.841580846301676,15.970566700874915,3.1479262537424595,0.001018018774602312,4.51937,1.01205,0.74091,1.01026,1.63698,0.53081,7e-05,14.54954,0.52333745,0.49674355,2.60894,103.65342,0.00099938,0.00143509,0.00956678,3.5e-05,4.77682,45.45398,0.13845144,0.11692535,0.00993636,0.04256012,3.35546,67.64102,0.26048536,0.14946713,0.05037893,0.03440994,0.0,0.03406645,3.26509,68.90973,0.0,0.0,3.52702,65.86846,-0.0,2.77134,41.91623,-0.0,2.75029,42.23697,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,3.61423,123.20077,-0.0,4.02485,28.86173,0.16018652,0.14669516,3.63482,47.00353,-0.0,-0.0,3.95757,43.5206,-0.0,-0.0,4.08222,42.19149,0.0,0.0,0.0,0.0,-0.0,4.50756,28.66114,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,4.79856,27.87958,0.0,0.0,0.0,0.0,0.0,4.76802,27.09548,-0.0,-0.0,0.0,0.0,-0.0,4.39619,40.12338,-0.0,-0.0,-0.0,3.86963,115.63689,-0.0,-0.0,-0.0,-0.0,0.0,4.71935,47.9493,0.04656692,2.5328,23.72274,0.0,2.87188,20.92181,0.0,4.13135,14.54368,0.0,4.24479,14.15499,0.0,3.54073,45.76616,0.0,2.44764,58.03714,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
0.0,1673.0,2.9174318106887545,522.5506771304999,3.5807425832349526,6.456583055280191,-11.42122050910312,1.2225293108499933,2.563181609555033,44.0101959660884,2.178521457488799,51.96494709032514,7.805954485408357,9.455128354500456,0.8128782500724138,10.841580846301676,15.970566700874915,3.1479262537424595,0.001018018774602312,4.51937,1.01205,0.74091,1.01026,1.63698,0.53081,7e-05,14.54954,0.51575854,0.49617678,2.60486,103.79491,0.00110037,0.00151423,0.00928339,3.5e-05,4.74913,45.45309,0.16046439,0.14163245,0.01370871,0.0593915,3.34504,67.90513,0.24636585,0.15042435,0.05459912,0.03831975,0.0,0.03463322,3.26183,68.98779,-0.0,-0.0,3.51806,66.03624,-0.0,2.76531,42.00764,-0.0,2.74457,42.32499,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,3.60802,123.41285,-0.0,4.01597,28.92553,0.13066077,0.12161156,3.63116,47.12121,0.0,-0.0,3.94942,43.61044,0.0,-0.0,4.07533,42.2628,-0.0,-0.0,-0.0,0.0,-0.0,4.49957,28.71209,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,4.78978,27.9307,-0.0,-0.0,-0.0,0.0,-0.0,4.75594,27.16432,0.0,-0.0,0.0,0.0,-0.0,4.38647,40.21226,0.0,-0.0,0.0,3.86166,115.87549,0.0,-0.0,-0.0,0.0,0.0,4.7079,48.06587,0.0,2.53304,23.72049,-0.0,2.87039,20.9327,-0.0,4.12405,14.56942,-0.0,4.23773,14.17857,-0.0,3.53544,45.83464,0.0,2.44099,58.19535,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
