Pressure,Temperature,fO2,SiO2,TiO2,Al2O3,FeO,MgO,CaO,Na2O,K2O,P2O5,MnO,H2O,Cr2O3,NiO,Failed
10606.39,1962.0,1.87,54.22,0.9,17.97,7.9,5.05,6.44,4.57,1.13,0.29,0.0,1.52,0.0,0.0,1.0
3519.43,1967.0,2.16,51.02,1.84,14.13,11.23,7.24,11.23,3.02,0.12,0.17,0.0,0.0,0.0,0.0,1.0
1143.29,1975.0,-3.19,52.93,0.56,8.24,0.0,30.27,6.96,0.91,0.06,0.06,0.0,0.0,0.0,0.0,1.0
11480.03,1981.0,2.14,54.22,0.43,17.75,0.0,9.73,15.29,2.46,0.04,0.02,0.0,0.0,0.06,0.0,1.0
9734.81,1990.0,-3.56,51.54,0.94,15.82,7.26,7.85,9.6,3.18,1.46,0.47,0.0,1.88,0.0,0.0,1.0
4847.89,1994.0,1.98,51.13,1.88,14.07,11.58,7.3,11.24,2.51,0.13,0.16,0.0,0.0,0.0,0.0,1.0
7495.1,1945.0,1.07,52.81,0.96,17.17,7.32,6.42,8.94,3.3,1.22,0.37,0.0,0.0,1.49,0.0,1.0
5318.29,1956.0,-1.36,48.11,0.11,4.02,0.0,44.61,2.72,0.36,0.03,0.04,0.0,0.0,0.0,0.0,1.0
6824.89,1957.0,1.48,50.47,1.51,14.78,10.4,7.54,12.44,2.53,0.18,0.14,0.0,0.0,0.0,0.0,1.0
4184.95,1958.0,0.71,50.77,0.05,1.16,0.0,46.97,0.85,0.12,0.04,0.03,0.0,0.0,0.0,0.0,1.0
6468.64,1965.0,-0.65,56.2,1.72,16.74,0.0,8.15,13.09,3.49,0.37,0.18,0.0,0.0,0.06,0.0,1.0
8553.37,1969.0,2.42,46.67,0.05,1.85,11.29,39.08,1.05,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0
7903.92,1979.0,4.54,49.91,2.73,22.44,0.0,6.75,13.96,3.31,0.55,0.34,0.0,0.0,0.0,0.0,1.0
10514.01,1981.0,-4.72,55.63,1.27,17.25,0.0,9.19,13.57,2.87,0.06,0.09,0.0,0.0,0.07,0.0,1.0
1316.09,1986.0,-2.83,40.32,0.12,2.9,5.94,34.56,15.79,0.33,0.01,0.02,0.0,0.0,0.0,0.0,1.0
10643.24,1951.0,-2.79,50.96,2.17,14.03,11.85,6.5,11.01,3.07,0.21,0.2,0.0,0.0,0.0,0.0,1.0
1031.12,1959.0,2.22,51.41,0.8,25.17,0.0,5.69,10.45,4.61,1.79,0.09,0.0,0.0,0.0,0.0,1.0
9981.36,1964.0,0.72,50.85,0.72,13.58,8.38,12.0,8.31,2.53,1.66,0.37,0.0,1.6,0.0,0.0,1.0
7702.97,1969.0,-2.95,49.57,0.14,16.67,0.0,21.42,11.26,0.77,0.15,0.02,0.0,0.0,0.0,0.0,1.0
820.95,1971.0,3.71,59.47,0.1,1.88,0.0,24.58,13.24,0.15,0.6,0.0,0.0,0.0,0.0,0.0,1.0
10790.85,1974.0,2.21,40.68,0.05,1.49,9.2,47.12,1.34,0.1,0.0,0.01,0.0,0.0,0.0,0.0,1.0
6753.94,1946.0,1.43,51.21,1.73,14.72,10.38,7.34,11.29,2.85,0.25,0.21,0.0,0.0,0.0,0.0,1.0
11840.77,1951.0,1.58,55.5,0.5,16.72,8.01,6.31,10.82,1.9,0.19,0.04,0.0,0.0,0.0,0.0,1.0
9995.04,1955.0,3.02,37.57,0.03,0.74,12.39,48.91,0.35,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0
8072.74,1956.0,-2.71,48.7,0.81,18.01,8.98,9.0,11.82,2.59,0.03,0.05,0.0,0.0,0.0,0.0,1.0
209.89,1958.0,4.5,58.38,0.71,15.99,5.95,5.42,6.46,3.1,1.74,0.0,0.0,1.47,0.78,0.0,1.0
7775.8,1980.0,2.21,55.63,0.57,17.2,0.0,9.68,13.18,3.62,0.05,0.04,0.0,0.0,0.03,0.0,1.0
4186.01,1985.0,-4.93,49.77,1.98,14.86,12.51,6.76,11.09,2.69,0.15,0.18,0.0,0.0,0.0,0.0,1.0
9694.17,1993.0,4.49,51.82,0.52,9.86,0.0,29.61,7.35,0.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8616.37,1945.0,-2.92,46.12,0.02,2.85,7.41,40.44,3.12,0.02,0.01,0.01,0.0,0.0,0.0,0.0,1.0
5639.37,1952.0,0.07,0.21,18.45,4.29,0.0,26.65,7.09,0.14,0.12,43.05,0.0,0.0,0.0,0.0,1.0
9497.09,1960.0,4.54,46.55,1.36,7.67,11.37,24.6,6.9,1.26,0.15,0.13,0.0,0.0,0.0,0.0,1.0
164.38,1962.0,2.11,51.78,1.35,15.12,9.42,7.51,11.9,2.45,0.31,0.14,0.0,0.0,0.0,0.0,1.0
390.58,1964.0,3.09,64.01,1.94,15.25,0.0,5.39,7.84,5.17,0.28,0.12,0.0,0.0,0.0,0.0,1.0
8743.39,1967.0,0.43,51.81,1.46,15.69,9.04,6.86,11.96,2.66,0.35,0.16,0.0,0.0,0.0,0.0,1.0
8389.76,1971.0,0.07,65.02,0.3,13.68,3.94,6.58,4.47,4.5,1.48,0.04,0.0,0.0,0.0,0.0,1.0
6137.98,1975.0,2.54,54.64,1.71,16.77,0.0,8.3,13.95,4.09,0.19,0.34,0.0,0.0,0.0,0.0,1.0
11014.49,1978.0,3.25,54.5,0.39,22.32,0.0,5.32,13.65,3.69,0.09,0.04,0.0,0.0,0.0,0.0,1.0
9864.96,1981.0,-3.09,57.24,0.61,15.87,8.43,6.22,7.39,3.77,0.46,0.0,0.0,0.0,0.0,0.0,1.0
5900.23,1983.0,1.95,54.64,1.71,16.77,0.0,8.3,13.95,4.09,0.19,0.34,0.0,0.0,0.0,0.0,1.0
9590.21,1989.0,-1.55,57.59,1.13,16.67,5.43,5.92,6.89,3.37,2.03,0.23,0.0,0.0,0.74,0.0,1.0
6950.24,1991.0,2.54,50.5,1.23,15.61,8.91,8.53,12.36,2.65,0.11,0.1,0.0,0.0,0.0,0.0,1.0
4194.76,1992.0,-0.5,50.69,1.57,17.29,9.09,6.69,11.88,2.46,0.19,0.13,0.0,0.0,0.0,0.0,1.0
1797.64,1953.0,0.34,51.17,2.16,13.55,12.94,6.36,10.34,3.08,0.15,0.25,0.0,0.0,0.0,0.0,1.0
2220.04,1962.0,-4.92,50.87,1.81,15.07,10.46,6.66,11.31,3.38,0.25,0.18,0.0,0.0,0.0,0.0,1.0
10942.34,1980.0,-3.33,62.28,0.28,13.11,3.9,8.46,4.64,3.73,1.65,0.1,0.0,1.82,0.03,0.0,1.0
1373.54,1986.0,1.39,49.93,1.49,14.81,10.98,7.57,12.43,2.5,0.17,0.12,0.0,0.0,0.0,0.0,1.0
6264.13,1987.0,-1.85,57.27,0.68,16.57,5.76,5.12,7.43,3.72,1.61,0.26,0.0,0.0,1.6,0.0,1.0
6323.59,1950.0,-1.32,49.1,1.2,17.26,8.68,8.92,11.83,2.79,0.1,0.11,0.0,0.0,0.0,0.0,1.0
408.71,1953.0,-4.58,63.17,0.3,13.12,3.84,8.46,3.85,3.91,2.09,0.04,0.0,1.2,0.0,0.0,1.0
5206.32,1980.0,1.27,55.05,0.4,15.5,7.8,7.95,11.65,1.51,0.12,0.01,0.0,0.0,0.0,0.0,1.0
60.19,1984.0,-1.92,45.33,0.93,5.98,11.14,30.35,4.76,1.23,0.18,0.1,0.0,0.0,0.0,0.0,1.0
5043.95,1985.0,4.7,50.88,0.67,10.63,8.18,18.72,6.51,2.13,0.92,0.24,0.0,1.1,0.0,0.0,1.0
7091.58,1987.0,0.13,56.82,0.93,17.75,4.61,5.25,6.56,5.12,1.24,0.2,0.0,1.5,0.0,0.0,1.0
10916.95,1949.0,0.42,48.89,1.63,17.17,8.49,8.27,12.08,3.04,0.22,0.22,0.0,0.0,0.0,0.0,1.0
9932.46,1952.0,-0.29,62.85,0.3,13.06,3.83,8.42,3.84,3.89,2.08,0.04,0.0,1.45,0.25,0.0,1.0
2839.56,1953.0,-4.8,49.46,1.01,16.37,9.12,8.84,12.67,2.37,0.04,0.13,0.0,0.0,0.0,0.0,1.0
2339.56,1972.0,2.0,53.89,1.7,14.53,10.5,5.81,9.59,3.45,0.33,0.2,0.0,0.0,0.0,0.0,1.0
1240.22,1974.0,1.44,46.91,0.08,0.4,0.0,51.74,0.27,0.15,0.02,0.02,0.0,0.0,0.41,0.0,1.0
8880.91,1984.0,1.35,51.08,1.79,15.2,9.57,7.87,10.94,3.16,0.2,0.19,0.0,0.0,0.0,0.0,1.0
1505.66,1986.0,-1.78,50.69,1.74,16.81,8.07,7.37,10.71,3.08,0.53,0.27,0.0,0.74,0.0,0.0,1.0
2146.84,1988.0,-0.34,56.55,0.9,15.9,5.71,5.91,7.33,3.68,2.07,0.46,0.0,1.48,0.0,0.0,1.0
1929.0,1945.0,-1.96,53.96,0.89,20.25,0.0,8.25,13.77,2.71,0.08,0.1,0.0,0.0,0.0,0.0,1.0
10998.41,1951.0,0.83,46.0,2.96,12.98,10.9,9.66,13.48,2.5,1.11,0.41,0.0,0.0,0.0,0.0,1.0
10871.59,1953.0,-4.82,61.07,0.29,13.73,4.2,8.79,4.66,3.57,1.51,0.07,0.0,2.12,0.0,0.0,1.0
288.07,1955.0,-3.0,56.82,0.93,17.75,4.61,5.25,6.56,5.12,1.24,0.2,0.0,1.5,0.0,0.0,1.0
2188.41,1960.0,0.55,50.88,2.05,15.25,10.21,7.47,10.25,2.72,0.85,0.33,0.0,0.0,0.0,0.0,1.0
2019.31,1967.0,-1.05,50.83,1.76,15.1,10.39,7.04,11.54,2.93,0.22,0.19,0.0,0.0,0.0,0.0,1.0
4485.54,1975.0,-1.79,49.33,0.07,2.97,0.0,44.57,2.48,0.14,0.01,0.0,0.0,0.0,0.44,0.0,1.0
6881.77,1976.0,4.41,57.55,0.15,1.45,0.0,18.5,18.7,1.66,0.08,0.0,0.0,0.0,1.9,0.0,1.0
8568.79,1982.0,-3.03,50.92,1.57,14.7,10.73,7.38,11.93,2.5,0.13,0.14,0.0,0.0,0.0,0.0,1.0
7336.91,1989.0,4.08,61.28,0.6,15.53,4.82,5.18,5.38,3.39,2.13,0.14,0.0,0.0,1.53,0.0,1.0
2688.54,1991.0,-3.79,60.7,0.84,17.94,0.0,5.02,11.29,2.93,0.24,1.05,0.0,0.0,0.0,0.0,1.0
5133.75,1945.0,-3.39,51.34,0.28,20.79,4.12,7.78,12.98,2.65,0.02,0.0,0.0,0.0,0.03,0.0,1.0
7791.68,1953.0,-2.38,50.25,0.2,4.99,0.0,39.82,3.85,0.37,0.03,0.01,0.0,0.0,0.47,0.0,1.0
4469.89,1954.0,-0.5,49.68,0.66,12.15,8.25,14.88,8.38,2.29,1.66,0.55,0.0,1.49,0.0,0.0,1.0
10779.89,1956.0,-4.19,55.74,0.61,14.39,5.42,7.75,7.51,3.79,2.82,0.48,0.0,1.48,0.0,0.0,1.0
4222.12,1972.0,0.18,50.84,0.13,22.55,0.0,11.47,12.35,2.62,0.02,0.01,0.0,0.0,0.0,0.0,1.0
3950.86,1976.0,-0.75,61.52,0.29,13.64,3.74,6.92,4.75,4.0,1.37,0.07,0.0,2.97,0.73,0.0,1.0
766.99,1984.0,-2.28,53.5,0.27,20.1,0.0,10.5,12.3,3.26,0.04,0.01,0.0,0.0,0.02,0.0,1.0
2175.59,1987.0,4.47,50.09,0.45,11.95,0.0,19.4,16.54,0.48,0.0,0.0,0.0,1.1,0.0,0.0,1.0
7108.68,1991.0,-4.7,59.21,0.85,15.41,5.71,5.86,6.9,2.83,1.42,0.27,0.0,1.55,0.0,0.0,1.0
7459.74,1992.0,-3.28,61.0,0.29,13.28,4.07,9.41,4.57,3.74,1.25,0.04,0.0,2.36,0.0,0.0,1.0
2471.95,1946.0,-1.35,45.48,3.11,14.76,11.76,9.5,10.28,3.2,1.3,0.6,0.0,0.0,0.0,0.0,1.0
5846.18,1947.0,-2.45,56.07,1.8,17.39,0.0,8.12,12.3,3.68,0.38,0.19,0.0,0.0,0.06,0.0,1.0
9568.5,1949.0,1.14,55.48,0.86,15.53,8.76,5.5,10.1,3.14,0.53,0.1,0.0,0.0,0.0,0.0,1.0
3704.13,1951.0,-2.56,51.71,1.82,13.97,11.31,7.08,11.23,2.66,0.05,0.18,0.0,0.0,0.0,0.0,1.0
5885.94,1965.0,-2.64,51.5,0.66,15.9,0.0,15.65,14.41,1.81,0.01,0.05,0.0,0.0,0.0,0.0,1.0
7674.35,1966.0,-1.12,25.25,3.2,7.92,43.33,8.14,9.18,1.65,0.72,0.62,0.0,0.0,0.0,0.0,1.0
5596.47,1969.0,2.06,54.81,0.42,15.98,7.71,7.29,12.02,1.61,0.13,0.03,0.0,0.0,0.0,0.0,1.0
9640.22,1984.0,-3.2,50.97,0.11,18.96,0.0,15.55,12.45,1.76,0.21,0.0,0.0,0.0,0.0,0.0,1.0
3319.3,1988.0,0.77,46.84,1.06,16.22,11.13,12.45,9.05,2.88,0.19,0.19,0.0,0.0,0.0,0.0,1.0
2192.55,1990.0,3.54,51.05,1.78,14.92,10.22,7.18,11.24,3.26,0.13,0.21,0.0,0.0,0.0,0.0,1.0
11896.89,1947.0,4.66,55.34,1.4,18.42,0.0,8.39,11.67,4.31,0.27,0.2,0.0,0.0,0.0,0.0,1.0
2031.97,1948.0,-4.56,49.58,1.13,16.75,9.01,8.36,12.35,2.62,0.06,0.14,0.0,0.0,0.0,0.0,1.0
11417.16,1967.0,-2.86,56.28,1.33,17.22,0.0,8.87,13.05,2.92,0.16,0.09,0.0,0.0,0.08,0.0,1.0
1283.2,1977.0,1.52,51.31,1.58,14.67,11.0,7.0,11.57,2.57,0.15,0.14,0.0,0.0,0.0,0.0,1.0
10699.55,1988.0,0.21,56.98,1.51,17.64,0.0,8.4,11.8,3.41,0.24,0.0,0.0,0.0,0.02,0.0,1.0
6426.82,1989.0,0.92,55.41,0.7,16.07,6.19,6.02,7.72,3.58,1.28,0.22,0.0,1.47,1.34,0.0,1.0
1240.66,1992.0,-3.88,52.72,0.12,3.31,0.0,41.17,2.47,0.17,0.02,0.02,0.0,0.0,0.0,0.0,1.0
1859.88,1952.0,4.47,52.69,0.82,21.1,0.0,8.81,14.17,2.3,0.04,0.06,0.0,0.0,0.0,0.0,1.0
7019.54,1954.0,2.05,51.48,1.37,14.74,10.23,7.57,12.13,2.13,0.18,0.15,0.0,0.0,0.0,0.0,1.0
733.8,1973.0,-2.46,56.22,0.92,17.56,4.56,5.2,6.49,5.07,1.23,0.2,0.0,1.49,1.06,0.0,1.0
11369.65,1974.0,-0.29,50.59,1.55,16.05,9.98,7.49,11.27,2.84,0.1,0.13,0.0,0.0,0.0,0.0,1.0
5623.76,1986.0,-2.33,56.27,0.73,16.47,6.24,5.02,8.06,3.33,1.92,0.28,0.0,1.49,0.2,0.0,1.0
9822.57,1961.0,-1.09,55.09,1.51,19.14,0.0,8.21,11.07,4.53,0.2,0.21,0.0,0.0,0.05,0.0,1.0
7942.36,1962.0,3.69,47.32,0.04,1.22,0.0,49.92,0.81,0.0,0.25,0.03,0.0,0.0,0.4,0.0,1.0
11297.95,1964.0,-3.7,49.38,0.04,1.42,0.0,47.97,0.31,0.57,0.05,0.0,0.0,0.0,0.25,0.0,1.0
5437.02,1970.0,0.31,49.94,1.55,14.62,11.17,7.31,12.49,2.65,0.16,0.12,0.0,0.0,0.0,0.0,1.0
3980.19,1977.0,-0.41,46.91,1.19,14.0,9.05,13.16,12.23,2.43,0.85,0.17,0.0,0.0,0.0,0.0,1.0
497.77,1984.0,0.54,48.24,0.13,1.36,0.0,49.13,0.65,0.0,0.05,0.0,0.0,0.0,0.43,0.0,1.0
4831.26,1945.0,4.22,56.0,0.74,16.44,6.45,5.8,7.88,3.6,1.35,0.25,0.0,1.49,0.0,0.0,1.0
9797.17,1951.0,-4.41,55.3,1.61,18.09,0.0,8.65,12.47,3.25,0.39,0.18,0.0,0.0,0.05,0.0,1.0
4312.73,1952.0,-4.18,50.09,2.47,13.74,13.05,6.73,10.68,2.77,0.23,0.24,0.0,0.0,0.0,0.0,1.0
532.5,1953.0,2.04,50.44,1.51,14.61,10.66,7.28,12.18,2.95,0.19,0.17,0.0,0.0,0.0,0.0,1.0
4859.1,1955.0,2.05,50.51,1.57,13.99,13.09,7.03,11.38,2.11,0.14,0.18,0.0,0.0,0.0,0.0,1.0
3851.91,1959.0,2.46,51.09,0.78,14.83,8.74,8.73,13.76,1.88,0.12,0.07,0.0,0.0,0.0,0.0,1.0
9176.96,1960.0,1.55,49.76,1.64,15.72,6.6,7.41,9.7,3.72,1.65,0.79,0.0,1.46,1.56,0.0,1.0
1039.67,1969.0,0.8,49.62,1.64,16.73,9.03,8.22,10.73,3.57,0.24,0.21,0.0,0.0,0.0,0.0,1.0
4583.82,1973.0,2.56,51.61,1.14,15.56,9.26,7.85,12.25,2.2,0.08,0.06,0.0,0.0,0.0,0.0,1.0
1647.43,1974.0,4.28,48.46,0.04,1.67,0.0,48.13,0.95,0.12,0.05,0.08,0.0,0.0,0.5,0.0,1.0
11931.5,1979.0,0.87,46.02,0.01,0.9,7.64,45.39,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1.0
11060.86,1961.0,1.42,57.35,0.95,16.9,4.88,5.02,8.6,3.16,1.43,0.21,0.0,1.5,0.0,0.0,1.0
809.14,1963.0,3.07,51.53,1.5,14.48,10.2,8.0,11.14,2.72,0.08,0.34,0.0,0.0,0.0,0.0,1.0
377.11,1967.0,2.96,57.43,0.33,15.23,7.12,6.79,11.0,1.82,0.25,0.03,0.0,0.0,0.0,0.0,1.0
10341.98,1977.0,3.48,55.3,1.61,18.09,0.0,8.65,12.47,3.25,0.39,0.18,0.0,0.0,0.05,0.0,1.0
7788.25,1982.0,2.19,51.05,1.6,14.0,11.84,7.4,11.53,2.34,0.1,0.14,0.0,0.0,0.0,0.0,1.0
9291.78,1991.0,-4.51,55.78,0.46,17.39,0.0,8.64,14.53,3.15,0.04,0.01,0.0,0.0,0.0,0.0,1.0
5866.14,1994.0,2.46,51.0,1.58,14.38,10.26,7.89,11.87,2.75,0.11,0.17,0.0,0.0,0.0,0.0,1.0
1898.54,1946.0,-0.8,50.82,1.33,16.97,9.76,5.67,11.89,2.88,0.49,0.19,0.0,0.0,0.0,0.0,1.0
8304.21,1948.0,-1.04,58.85,0.66,16.71,4.9,5.3,4.52,4.66,2.42,0.3,0.0,1.49,0.2,0.0,1.0
199.26,1952.0,-4.18,40.64,4.52,10.98,15.08,8.38,13.56,3.81,1.34,1.71,0.0,0.0,0.0,0.0,1.0
11162.25,1954.0,2.4,56.55,0.9,15.9,5.71,5.91,7.33,3.68,2.07,0.46,0.0,1.48,0.0,0.0,1.0
4569.93,1957.0,-1.23,51.78,0.73,7.56,0.0,27.45,11.34,1.09,0.04,0.01,0.0,0.0,0.0,0.0,1.0
9576.48,1959.0,1.78,55.63,0.48,17.07,0.0,9.72,13.61,3.46,0.03,0.01,0.0,0.0,0.0,0.0,1.0
7749.27,1965.0,-4.2,58.4,1.27,16.34,0.0,8.08,12.74,2.92,0.22,0.0,0.0,0.0,0.03,0.0,1.0
1452.03,1969.0,4.68,49.34,0.85,14.79,8.22,12.5,10.3,2.82,0.82,0.31,0.0,0.0,0.05,0.0,1.0
575.23,1970.0,0.64,50.11,1.19,16.2,9.08,8.35,12.37,2.48,0.11,0.11,0.0,0.0,0.0,0.0,1.0
4254.28,1972.0,3.22,48.43,0.8,14.11,8.69,14.65,9.89,2.47,0.71,0.27,0.0,0.0,0.0,0.0,1.0
1962.69,1978.0,-1.94,50.71,1.31,16.01,7.57,7.99,13.28,2.12,0.75,0.25,0.0,0.0,0.0,0.0,1.0
1772.68,1982.0,-0.81,56.0,0.74,16.44,6.45,5.8,7.88,3.6,1.35,0.25,0.0,1.49,0.0,0.0,1.0
844.56,1945.0,1.27,53.92,0.94,18.33,0.0,10.36,13.94,2.3,0.06,0.06,0.0,0.0,0.08,0.0,1.0
9755.61,1947.0,-1.03,50.55,0.93,15.45,8.85,9.37,12.79,1.9,0.08,0.08,0.0,0.0,0.0,0.0,1.0
8576.82,1969.0,1.04,54.46,1.18,17.62,0.0,10.05,13.77,2.64,0.08,0.11,0.0,0.0,0.07,0.0,1.0
11050.19,1970.0,-3.61,48.2,0.09,0.54,0.0,49.17,1.02,0.09,0.11,0.38,0.0,0.0,0.41,0.0,1.0
11379.47,1973.0,-4.2,49.06,1.53,10.29,10.78,18.19,8.16,1.61,0.23,0.15,0.0,0.0,0.0,0.0,1.0
9983.12,1977.0,-3.42,47.66,0.09,0.43,0.0,51.48,0.27,0.0,0.04,0.02,0.0,0.0,0.0,0.0,1.0
5772.97,1988.0,0.57,50.93,0.89,15.44,8.92,8.55,13.12,1.98,0.07,0.1,0.0,0.0,0.0,0.0,1.0
3685.98,1992.0,1.69,61.28,0.6,15.53,4.82,5.18,5.38,3.39,2.13,0.14,0.0,1.53,0.0,0.0,1.0
2483.14,1947.0,-2.0,50.21,1.92,15.48,10.6,6.02,11.61,3.22,0.57,0.37,0.0,0.0,0.0,0.0,1.0
1224.86,1954.0,-0.71,51.72,1.48,15.39,9.41,7.35,11.65,2.76,0.1,0.14,0.0,0.0,0.0,0.0,1.0
11843.14,1959.0,1.64,58.01,1.03,15.69,10.27,5.15,4.27,4.09,1.33,0.16,0.0,0.0,0.0,0.0,1.0
3127.65,1963.0,3.37,50.24,0.88,15.44,9.37,8.85,13.06,2.09,0.02,0.05,0.0,0.0,0.0,0.0,1.0
5504.74,1990.0,0.9,51.43,2.26,13.11,14.42,5.55,10.34,2.54,0.15,0.2,0.0,0.0,0.0,0.0,1.0
4082.78,1954.0,2.93,50.82,1.34,15.72,9.7,7.79,11.66,2.76,0.07,0.14,0.0,0.0,0.0,0.0,1.0
9600.42,1965.0,-0.24,51.17,1.25,15.2,9.12,8.25,12.06,2.53,0.11,0.31,0.0,0.0,0.0,0.0,1.0
8206.68,1967.0,0.96,53.74,0.49,15.46,0.0,12.72,14.31,2.68,0.03,0.02,0.0,0.54,0.0,0.0,1.0
10918.23,1969.0,1.23,50.41,1.96,15.22,10.84,6.84,11.39,2.9,0.23,0.2,0.0,0.0,0.0,0.0,1.0
149.54,1970.0,-1.53,55.65,1.26,17.26,0.0,9.29,13.55,2.76,0.1,0.08,0.0,0.0,0.05,0.0,1.0
1254.49,1975.0,1.9,52.73,2.94,19.13,0.0,5.4,9.7,3.82,3.82,2.46,0.0,0.0,0.0,0.0,1.0
6519.29,1986.0,0.88,51.06,1.87,13.97,11.36,7.18,11.26,3.01,0.13,0.17,0.0,0.0,0.0,0.0,1.0
10274.86,1945.0,0.07,53.68,0.79,15.5,7.39,8.32,8.93,3.02,1.27,0.27,0.0,0.84,0.0,0.0,1.0
9523.61,1947.0,-2.5,54.88,0.46,15.95,8.1,7.72,10.9,1.78,0.19,0.03,0.0,0.0,0.0,0.0,1.0
545.66,1950.0,0.09,50.41,0.91,14.82,8.91,10.55,12.21,1.94,0.14,0.11,0.0,0.0,0.0,0.0,1.0
7834.09,1954.0,1.36,50.47,0.83,14.76,9.62,8.2,13.8,1.81,0.24,0.27,0.0,0.0,0.0,0.0,1.0
7575.28,1958.0,3.74,16.08,7.32,9.57,57.61,6.9,1.68,0.71,0.1,0.02,0.0,0.0,0.0,0.0,1.0
2439.86,1962.0,-4.25,49.41,0.66,12.09,8.2,14.8,8.33,2.28,1.65,0.55,0.0,1.48,0.55,0.0,1.0
10072.5,1964.0,2.41,57.0,1.1,18.21,0.0,8.52,10.77,3.43,0.87,0.11,0.0,0.0,0.0,0.0,1.0
8865.55,1969.0,-1.76,55.34,0.61,14.28,5.38,7.69,7.46,3.76,2.8,0.48,0.0,1.47,0.72,0.0,1.0
5769.69,1971.0,-3.92,51.25,0.31,20.99,0.0,7.06,18.94,1.36,0.11,0.0,0.0,0.0,0.0,0.0,1.0
11038.72,1974.0,1.88,53.23,0.57,14.81,8.79,9.38,10.89,1.98,0.28,0.06,0.0,0.0,0.0,0.0,1.0
5261.08,1948.0,0.52,51.24,2.4,13.26,14.28,5.99,10.35,2.2,0.09,0.17,0.0,0.0,0.0,0.0,1.0
6885.87,1950.0,1.57,54.34,1.07,18.61,0.0,9.75,13.15,2.84,0.12,0.12,0.0,0.0,0.0,0.0,1.0
10656.97,1966.0,4.03,46.38,0.04,0.91,0.0,51.28,0.53,0.0,0.11,0.02,0.0,0.0,0.73,0.0,1.0
6587.52,1967.0,2.94,51.11,1.59,14.11,12.35,7.02,11.33,2.12,0.2,0.17,0.0,0.0,0.0,0.0,1.0
3277.89,1976.0,1.05,53.39,0.43,21.54,0.0,6.02,14.0,3.67,0.06,0.04,0.0,0.84,0.0,0.0,1.0
486.29,1977.0,0.49,51.31,1.15,15.49,9.23,7.95,12.28,2.41,0.06,0.12,0.0,0.0,0.0,0.0,1.0
8928.67,1948.0,2.51,52.71,0.96,17.21,7.33,6.38,9.0,3.29,1.24,0.38,0.0,1.49,0.0,0.0,1.0
4435.56,1951.0,1.34,53.77,0.26,20.29,0.0,9.69,12.6,3.34,0.03,0.01,0.0,0.0,0.01,0.0,1.0
8827.46,1968.0,2.53,49.74,1.72,15.37,10.31,8.41,11.69,2.53,0.11,0.0,0.0,0.0,0.11,0.0,1.0
6330.38,1969.0,0.08,57.52,1.17,16.72,5.46,5.28,6.5,2.97,2.0,0.24,0.0,1.51,0.64,0.0,1.0
9164.37,1973.0,2.83,52.22,2.21,15.3,10.48,5.59,9.54,4.15,0.27,0.24,0.0,0.0,0.0,0.0,1.0
8971.68,1979.0,-0.89,58.66,1.45,13.22,0.0,5.5,16.06,5.0,0.03,0.07,0.0,0.0,0.0,0.0,1.0
2784.18,1983.0,-0.21,60.88,0.04,3.62,0.0,32.23,3.2,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0
1917.23,1985.0,3.28,53.48,0.41,15.19,7.72,9.98,11.43,1.63,0.13,0.04,0.0,0.0,0.0,0.0,1.0
6151.43,1986.0,-0.39,56.24,1.63,16.89,0.0,8.3,12.99,3.38,0.35,0.17,0.0,0.0,0.06,0.0,1.0
3131.74,1993.0,1.72,51.0,1.09,14.95,9.51,8.08,12.92,2.17,0.05,0.08,0.0,0.15,0.0,0.0,1.0
11421.63,1954.0,1.46,51.44,1.44,14.7,9.96,7.98,12.33,2.06,0.09,0.0,0.0,0.0,0.0,0.0,1.0
3877.29,1958.0,0.7,52.71,0.96,17.21,7.33,6.38,9.0,3.29,1.24,0.38,0.0,1.49,0.0,0.0,1.0
3191.91,1973.0,-2.43,46.9,0.61,17.49,9.33,10.09,9.27,3.93,0.81,0.06,0.0,1.51,0.0,0.0,1.0
11456.91,1979.0,2.41,50.9,2.07,14.76,11.19,6.92,10.93,2.89,0.15,0.18,0.0,0.0,0.0,0.0,1.0
5953.19,1988.0,2.21,52.0,0.45,13.58,6.0,10.85,14.71,2.17,0.21,0.05,0.0,0.0,0.0,0.0,1.0
8589.28,1991.0,-4.01,56.75,0.72,16.34,6.36,6.38,7.95,3.65,1.3,0.23,0.0,0.0,0.34,0.0,1.0
2499.77,1945.0,4.62,54.13,0.4,15.25,7.85,8.67,12.1,1.43,0.13,0.03,0.0,0.0,0.0,0.0,1.0
6380.31,1949.0,-4.42,50.99,1.46,15.15,9.77,8.43,11.24,2.74,0.08,0.15,0.0,0.0,0.0,0.0,1.0
8162.88,1952.0,-3.24,50.66,1.75,15.72,10.09,7.28,11.14,3.05,0.14,0.17,0.0,0.0,0.0,0.0,1.0
10056.69,1953.0,-0.49,50.14,1.54,14.73,10.49,7.65,12.21,2.9,0.19,0.15,0.0,0.0,0.0,0.0,1.0
